Time,Operator,Technology,MCC / MNC,gNB,RF Band​ (PCell),Num Beams,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Average Code Rate​ (PCell),Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Net PUSCH Thp​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-03 16:59:32.180,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.5,-10.3,34.7,53/0,NSA,0.0,16,0.0,9.42,0.001,1,1,1.0,3,20.6,0.329,-4.3,57.8,-84.1,-6.9,-63.3,42,5,440,Band 3 - 1800,,,,,,,,61.449705,23.858396,,0,0.0,0.0,19.8,0
2025-02-03 16:59:32.204,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.5,-10.3,34.7,53/0,NSA,0.0,16,0.0,9.42,0.001,1,1,0.0,3,21.8,0.367,2.1,65.3,-84.1,-6.9,-63.3,42,5,440,Band 3 - 1800,,,,,,,,61.449705,23.858396,,0,0.0,0.0,19.8,0
2025-02-03 16:59:32.381,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.2,-10.3,34.7,53/0,NSA,0.0,16,0.0,9.42,0.001,1,1,0.0,3,21.8,0.367,2.1,65.3,-84.1,-6.9,-63.3,42,5,440,Band 3 - 1800,,,,,,,,61.449705,23.858396,,0,0.0,0.0,19.8,0
2025-02-03 16:59:32.436,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.2,-10.3,34.7,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.8,0.367,2.1,65.3,-84.1,-6.9,-63.3,42,5,440,Band 3 - 1800,,,,,,,,61.449705,23.858396,,0,0.0,0.0,19.8,0
2025-02-03 16:59:32.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.2,-10.3,34.7,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.8,0.367,2.1,65.3,-84.1,-6.9,-63.3,42,5,440,Band 3 - 1800,,,,,,,,61.449705,23.858396,,0,0.002,0.0,19.8,0
2025-02-03 16:59:32.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.2,-10.3,34.7,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.8,0.367,2.1,65.3,-84.1,-6.9,-63.3,42,5,440,Band 3 - 1800,,,,,,,,61.449705,23.858396,,0,0.002,0.002,19.8,0
2025-02-03 16:59:32.509,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.2,-10.3,34.7,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.8,0.367,2.1,65.3,-85.0,-7.2,-63.7,42,5,440,Band 3 - 1800,,,,,,,,61.449705,23.858396,,0,0.002,0.002,14.0,0
2025-02-03 16:59:32.704,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.2,-10.3,34.7,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.4,0.361,-1.0,65.2,-85.0,-7.2,-63.7,42,5,440,Band 3 - 1800,,,,,,,,61.449705,23.858396,,0,0.002,0.002,14.0,0
2025-02-03 16:59:32.881,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.4,-10.3,33.3,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.4,0.361,-1.0,65.2,-85.0,-7.2,-63.7,42,5,440,Band 3 - 1800,,,,,,,,61.449705,23.858396,,0,0.002,0.002,14.0,0
2025-02-03 16:59:32.931,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.4,-10.3,33.3,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.4,0.361,-1.0,65.2,-85.0,-7.2,-63.7,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.002,0.002,14.0,0
2025-02-03 16:59:33.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.4,-10.3,33.3,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.4,0.361,-1.0,65.2,-85.0,-7.2,-63.7,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.0,0.002,14.0,0
2025-02-03 16:59:33.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.4,-10.3,33.3,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.4,0.361,-1.0,65.2,-85.0,-7.2,-63.7,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.0,0.0,14.0,0
2025-02-03 16:59:33.009,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.4,-10.3,33.3,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.4,0.361,-1.0,65.2,-82.8,-7.0,-61.8,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.0,0.0,20.7,0
2025-02-03 16:59:33.204,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.4,-10.3,33.3,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,20.1,0.318,-1.3,62.4,-82.8,-7.0,-61.8,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.0,0.0,20.7,0
2025-02-03 16:59:33.361,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.6,-10.3,36.9,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,20.1,0.318,-1.3,62.4,-82.8,-7.0,-61.8,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.0,0.0,20.7,0
2025-02-03 16:59:33.420,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.6,-10.3,36.9,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,20.1,0.318,-1.3,62.4,-82.8,-7.0,-61.8,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.0,0.0,20.7,0
2025-02-03 16:59:33.444,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.6,-10.3,36.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,20.1,0.318,-1.3,62.4,-82.8,-7.0,-61.8,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.0,0.0,20.7,0
2025-02-03 16:59:33.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.6,-10.3,36.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,20.1,0.318,-1.3,62.4,-82.8,-7.0,-61.8,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.001,0.0,20.7,0
2025-02-03 16:59:33.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.6,-10.3,36.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,20.1,0.318,-1.3,62.4,-82.8,-7.0,-61.8,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.001,0.001,20.7,0
2025-02-03 16:59:33.509,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.6,-10.3,36.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,20.1,0.318,-1.3,62.4,-82.0,-6.6,-61.2,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.001,0.001,19.7,0
2025-02-03 16:59:33.712,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.6,-10.3,36.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,21.7,0.364,1.3,68.0,-82.0,-6.6,-61.2,42,5,440,Band 3 - 1800,,,,,,,,61.449702,23.858404,,0,0.001,0.001,19.7,0
2025-02-03 16:59:33.753,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-57.6,-10.3,36.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,21.7,0.364,1.3,68.0,-82.0,-6.6,-61.2,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.001,0.001,19.7,0
2025-02-03 16:59:33.901,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,34.4,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,21.7,0.364,1.3,68.0,-82.0,-6.6,-61.2,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.001,0.001,19.7,0
2025-02-03 16:59:34.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,34.4,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,21.7,0.364,1.3,68.0,-82.0,-6.6,-61.2,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.0,0.001,19.7,0
2025-02-03 16:59:34.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,34.4,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,21.7,0.364,1.3,68.0,-82.0,-6.6,-61.2,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.0,0.0,19.7,0
2025-02-03 16:59:34.009,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,34.4,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,21.7,0.364,1.3,68.0,-84.2,-6.9,-63.0,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.0,0.0,17.3,0
2025-02-03 16:59:34.220,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,34.4,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,19.5,0.294,-2.0,65.7,-84.2,-6.9,-63.0,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.0,0.0,17.3,0
2025-02-03 16:59:34.401,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,32.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,19.5,0.294,-2.0,65.7,-84.2,-6.9,-63.0,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.0,0.0,17.3,0
2025-02-03 16:59:34.420,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,32.9,53/0,NSA,0.0,16,0.0,9.42,0.001,1,1,0.0,3,19.5,0.294,-2.0,65.7,-84.2,-6.9,-63.0,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.0,0.0,17.3,0
2025-02-03 16:59:34.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,32.9,53/0,NSA,0.0,16,0.0,9.42,0.001,1,1,0.0,3,19.5,0.294,-2.0,65.7,-84.2,-6.9,-63.0,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.001,0.0,17.3,0
2025-02-03 16:59:34.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,32.9,53/0,NSA,0.0,16,0.0,9.42,0.001,1,1,0.0,3,19.5,0.294,-2.0,65.7,-84.2,-6.9,-63.0,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.001,0.001,17.3,0
2025-02-03 16:59:34.509,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,32.9,53/0,NSA,0.0,16,0.0,9.42,0.001,1,1,0.0,3,19.5,0.294,-2.0,65.7,-81.2,-7.5,-59.8,42,5,440,Band 3 - 1800,,,,,,,,61.449700,23.858411,,0,0.001,0.001,18.5,0
2025-02-03 16:59:34.517,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,32.9,53/0,NSA,0.0,16,0.0,9.42,0.001,1,1,0.0,3,19.5,0.294,-2.0,65.7,-81.2,-7.5,-59.8,42,5,440,Band 3 - 1800,,,,0.0,,,,61.449700,23.858411,,0,0.001,0.001,18.5,0
2025-02-03 16:59:34.575,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,32.9,53/0,NSA,0.0,16,0.0,9.42,0.001,1,1,0.0,3,19.5,0.294,-2.0,65.7,-81.2,-7.5,-59.8,42,5,440,Band 3 - 1800,,,,0.0,,,,61.449698,23.858419,,0,0.001,0.001,18.5,0
2025-02-03 16:59:34.667,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,32.9,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,19.5,0.294,-2.0,65.7,-81.2,-7.5,-59.8,42,5,440,Band 3 - 1800,,,,0.0,,,,61.449698,23.858419,,0,0.001,0.001,18.5,0
2025-02-03 16:59:34.724,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,32.9,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,19.9,0.313,-3.9,60.4,-81.2,-7.5,-59.8,42,5,440,Band 3 - 1800,,,,0.0,,,,61.449698,23.858419,,0,0.001,0.001,18.5,0
2025-02-03 16:59:34.873,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-60.2,-10.4,32.9,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,19.9,0.313,-3.9,60.4,-81.2,-7.5,-59.8,42,5,440,Band 3 - 1800,,,,0.008,,0.0,8.0,61.449698,23.858419,,0,0.001,0.001,18.5,0
2025-02-03 16:59:34.921,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.2,-10.4,33.1,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,19.9,0.313,-3.9,60.4,-81.2,-7.5,-59.8,42,5,440,Band 3 - 1800,,,,0.008,,0.0,8.0,61.449698,23.858419,,0,0.001,0.001,18.5,0
2025-02-03 16:59:34.961,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.2,-10.4,33.1,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,19.9,0.313,-3.9,60.4,-81.2,-7.5,-59.8,42,5,440,Band 3 - 1800,,,,0.008,0.0,0.0,8.0,61.449698,23.858419,,0,0.001,0.001,18.5,0
2025-02-03 16:59:34.991,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.2,-10.4,33.1,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,19.9,0.313,-3.9,60.4,-81.2,-7.5,-59.8,42,5,440,Band 3 - 1800,0.0,2,1.0,0.008,0.002,0.0,8.0,61.449698,23.858419,,0,0.001,0.001,18.5,0
2025-02-03 16:59:35.009,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.2,-10.4,33.1,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,19.9,0.313,-3.9,60.4,-79.0,-7.4,-57.6,42,5,440,Band 3 - 1800,0.0,2,1.0,0.008,0.002,0.0,8.0,61.449698,23.858419,,0,0.001,0.001,20.2,0
2025-02-03 16:59:35.194,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.2,-10.4,33.1,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,19.9,0.313,-3.9,60.4,-79.0,-7.4,-57.6,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449698,23.858419,,0,0.001,0.001,20.2,0
2025-02-03 16:59:35.224,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.2,-10.4,33.1,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.9,0.378,-2.7,58.3,-79.0,-7.4,-57.6,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449698,23.858419,,0,0.001,0.001,20.2,0
2025-02-03 16:59:35.396,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.2,-10.4,33.1,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.9,0.378,-2.7,58.3,-79.0,-7.4,-57.6,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.001,0.001,20.2,0
2025-02-03 16:59:35.421,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-54.6,-10.3,35.8,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.9,0.378,-2.7,58.3,-79.0,-7.4,-57.6,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.001,0.001,20.2,0
2025-02-03 16:59:35.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-54.6,-10.3,35.8,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.9,0.378,-2.7,58.3,-79.0,-7.4,-57.6,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.0,0.001,20.2,0
2025-02-03 16:59:35.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-54.6,-10.3,35.8,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.9,0.378,-2.7,58.3,-79.0,-7.4,-57.6,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.0,0.0,20.2,0
2025-02-03 16:59:35.509,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-54.6,-10.3,35.8,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,21.9,0.378,-2.7,58.3,-82.6,-6.9,-61.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.0,0.0,15.9,0
2025-02-03 16:59:35.644,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-54.6,-10.3,35.8,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,21.9,0.378,-2.7,58.3,-82.6,-6.9,-61.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.0,0.0,15.9,0
2025-02-03 16:59:35.668,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-54.6,-10.3,35.8,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,21.9,0.378,-2.7,58.3,-82.6,-6.9,-61.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.0,0.0,15.9,0
2025-02-03 16:59:35.724,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-54.6,-10.3,35.8,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,22.1,0.388,-0.3,62.5,-82.6,-6.9,-61.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.0,0.0,15.9,0
2025-02-03 16:59:35.921,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.6,-10.3,35.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,22.1,0.388,-0.3,62.5,-82.6,-6.9,-61.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.0,0.0,15.9,0
2025-02-03 16:59:36.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.6,-10.3,35.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,22.1,0.388,-0.3,62.5,-82.6,-6.9,-61.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.001,0.0,15.9,0
2025-02-03 16:59:36.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.6,-10.3,35.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,22.1,0.388,-0.3,62.5,-82.6,-6.9,-61.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.009,0.002,0.0,6.0,61.449695,23.858427,,0,0.001,0.001,15.9,0
2025-02-03 16:59:36.008,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.6,-10.3,35.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,22.1,0.388,-0.3,62.5,-86.0,-7.1,-64.6,42,5,440,Band 3 - 1800,,,,0.009,,0.0,6.0,61.449695,23.858427,,0,0.001,,20.2,0
2025-02-03 16:59:36.218,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.6,-10.3,35.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,0.0,3,22.1,0.388,-0.3,62.5,-86.0,-7.1,-64.6,42,5,440,Band 3 - 1800,,,,0.009,,0.0,6.0,61.449693,23.858434,,0,0.001,,20.2,0
2025-02-03 16:59:36.224,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-56.6,-10.3,35.9,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,20.8,0.338,-4.7,60.7,-86.0,-7.1,-64.6,42,5,440,Band 3 - 1800,,,,0.009,,0.0,6.0,61.449693,23.858434,,0,0.001,,20.2,0
2025-02-03 16:59:36.401,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-55.2,-10.3,36.8,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,20.8,0.338,-4.7,60.7,-86.0,-7.1,-64.6,42,5,440,Band 3 - 1800,,,,0.009,,0.0,6.0,61.449693,23.858434,,0,0.001,,20.2,0
2025-02-03 16:59:36.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-55.2,-10.3,36.8,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,20.8,0.338,-4.7,60.7,-86.0,-7.1,-64.6,42,5,440,Band 3 - 1800,,,,0.009,,0.0,6.0,61.449693,23.858434,,0,0.0,,20.2,0
2025-02-03 16:59:36.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-55.2,-10.3,36.8,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,20.8,0.338,-4.7,60.7,-86.0,-7.1,-64.6,42,5,440,Band 3 - 1800,,,,0.009,,0.0,6.0,61.449693,23.858434,,0,0.0,0.0,20.2,0
2025-02-03 16:59:36.509,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-55.2,-10.3,36.8,53/0,NSA,0.0,16,1.0,10.47,0.042,1,1,1.0,3,20.8,0.338,-4.7,60.7,-81.7,-6.9,-60.8,42,5,440,Band 3 - 1800,,,,,,,,61.449693,23.858434,,0,,0.0,21.4,0
2025-02-03 16:59:36.648,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-55.2,-10.3,36.8,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,1.0,3,20.8,0.338,-4.7,60.7,-81.7,-6.9,-60.8,42,5,440,Band 3 - 1800,,,,,,,,61.449693,23.858434,,0,,0.0,21.4,0
2025-02-03 16:59:36.723,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-55.2,-10.3,36.8,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,1.0,3,22.1,0.377,-4.7,62.2,-81.7,-6.9,-60.8,42,5,440,Band 3 - 1800,,,,,,,,61.449693,23.858434,,0,,0.0,21.4,0
2025-02-03 16:59:36.888,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-55.2,-10.3,36.8,53/0,NSA,0.0,16,0.7,10.31,0.012,1,1,1.0,3,22.1,0.377,-4.7,62.2,-81.7,-6.9,-60.8,42,5,440,Band 3 - 1800,,,,,,,,61.449693,23.858434,,0,,0.0,21.4,0
